1,179,990,386,993,386,1021,178,1017,Cam on quy khach',OTHER
2,455,928,533,928,533,951,455,951,168500,OTHER
3,170,927,326,927,326,949,170,949,Khach hang ua,OTHER
4,537,884,537,916,426,916,426,884,168,500,TOTAL_COST
5,331,880,331,916,159,916,159,880,Tổng tiền (VND),TOTAL_COST
6,455,852,530,852,530,872,455,872,188500,OTHER
7,172,847,328,850,327,873,172,870,long tien dang,OTHER
8,180,810,326,814,325,837,179,833,Tong so lương,OTHER
9,507,813,532,813,532,837,507,837,IO,OTHER
10,463,743,531,746,530,769,462,766,19 500,OTHER
11,128,744,185,747,184,767,127,764,3 Goi,OTHER
12,250,743,307,743,307,766,250,766,0300,OTHER
13,392,744,410,744,410,766,392,766,0,OTHER
14,39,711,439,716,438,738,39,733,SuaTur Da Lat Milk 200m,OTHER
15,459,674,528,674,528,697,459,697,35000,OTHER
16,242,675,307,675,307,695,242,695,36000,OTHER
17,126,672,187,678,185,701,123,695,1 lop,OTHER
18,392,674,406,674,406,695,392,695,0,OTHER
19,45,641,354,645,353,667,45,663,khoai tang vang bay Phong,OTHER
20,462,608,523,608,523,628,462,628,10 000,OTHER
21,256,607,309,607,309,628,256,628,5000,OTHER
22,392,608,406,608,406,628,392,628,0,OTHER
23,114,604,189,608,188,627,113,623,Zchie,OTHER
24,48,572,330,577,330,599,48,594,Kem trang tien to vien duc,OTHER
25,456,541,523,541,523,564,456,564,800,OTHER
26,248,542,310,542,310,560,248,560,19000,OTHER
27,391,543,405,543,405,563,391,563,0,OTHER
28,143,537,193,541,191,561,141,557,2cai,OTHER
29,417,512,481,516,480,535,415,531,duong,OTHER
30,53,505,417,512,417,535,52,528,Kem Celano Passion ume hau duong ca,OTHER
31,455,477,521,477,521,500,455,500,00 0001,OTHER
32,246,477,311,477,311,497,246,497,3300,OTHER
33,390,476,408,476,408,499,390,499,0,OTHER
34,134,473,194,478,193,498,132,493,2Hop,OTHER
35,56,439,268,447,267,469,55,461,Kem Sonchustocals,OTHER
36,463,411,520,416,518,435,462,431,flien,OTHER
37,370,414,406,414,406,433,370,433,KM,OTHER
38,231,412,310,414,310,434,231,431,Deligy,OTHER
39,62,404,217,414,216,433,61,422,Ten hang,OTHER
40,210,358,377,358,377,373,210,373,BU200801100018,OTHER
41,63,345,177,355,175,370,62,361,so hoa đơn,OTHER
42,213,329,310,329,310,345,213,345,thankeland,OTHER
43,64,314,167,324,165,343,63,333,Nhâm viên,OTHER
44,205,291,406,291,406,320,205,320,01/08/2020 12:4128,TIMESTAMP
45,65,283,130,289,127,312,63,305,Ngày,TIMESTAMP
46,212,273,287,273,287,288,212,288,Knachie,OTHER
47,68,256,181,269,179,288,66,275,Khach hang,OTHER
48,193,231,396,235,396,258,192,254,HÓA ĐON BAN LE,OTHER
49,223,201,367,204,367,219,223,217,DIODEDS,OTHER
50,191,129,406,129,406,164,191,164,SIÊU THỊ MINH LOAN,SELLER
