1,210,983,350,980,351,1006,211,1008,Thu ngân: BHS,OTHER
2,307,936,526,936,526,969,307,969,Ngày: 16/08/2020-15:17,TIMESTAMP
3,25,891,248,891,248,913,25,913,Giá trị thường tích lũy:,OTHER
4,456,887,523,887,523,909,456,909,51,473,OTHER
5,26,855,182,853,183,878,26,881,Hạng hiện thời:,OTHER
6,29,817,179,817,179,839,29,839,Điểm hiện thời.,OTHER
7,454,814,517,814,517,836,454,836,18 579,OTHER
8,31,784,137,784,137,801,31,801,Điêm mua:,OTHER
9,490,777,516,777,516,800,490,800,53,OTHER
10,35,746,211,747,211,768,35,767,(0) dương thị thúy,OTHER
11,34,713,274,711,274,730,34,732,Mã thê: A10000000013,OTHER
12,438,659,508,659,508,677,438,677,534002,OTHER
13,263,659,305,659,305,679,263,679,VND,OTHER
14,30,657,178,657,178,675,30,675,Tiển khách trả:,OTHER
15,509,622,510,647,436,648,435,624,534,012,TOTAL_COST
16,121,622,121,650,29,651,29,624,Tổng tiền,TOTAL_COST
17,35,586,140,589,140,608,35,605,Tổng công,OTHER
18,436,587,506,587,506,604,436,604,534 012,OTHER
19,163,560,201,560,201,579,163,579,108,OTHER
20,37,558,117,558,117,577,37,577,Tổng số,OTHER
21,431,516,501,518,501,536,431,534,178.008,OTHER
22,326,518,374,518,374,534,326,534,7A17,OTHER
23,44,517,124,517,124,535,44,535,Giá bắn,OTHER
24,209,517,244,517,244,533,209,533,ca,OTHER
25,144,517,171,517,171,533,144,533,24,OTHER
26,328,489,375,489,375,504,328,504,8.000,OTHER
27,44,485,157,485,157,503,44,503,Giả đăng ký,OTHER
28,43,454,481,459,480,477,43,472,291007450000 Nước tăng lực nunt chi the trung thuy thuy thu trong thuy thu trong thuy thu trong thuy thu trong thuy thu trong thu,OTHER
29,428,425,497,425,497,443,428,443,165 984,OTHER
30,323,426,373,422,375,441,325,445,6.916,OTHER
31,210,422,246,422,246,438,210,438,ca,OTHER
32,145,420,172,420,172,436,145,436,2,OTHER
33,45,419,146,421,145,436,44,434,Gia ban,OTHER
34,323,396,374,392,376,412,325,415,7,50C,OTHER
35,45,387,161,392,160,411,44,406,Giá đăng ký,OTHER
36,45,357,400,366,400,388,44,379,291009650000 Tra xam 0 ca 500-11,OTHER
37,425,336,491,333,492,350,425,354,130 020,OTHER
38,322,331,373,334,372,353,321,350,3,167,OTHER
39,210,333,246,333,246,348,210,348,cot,OTHER
40,147,330,174,330,174,345,147,345,60,OTHER
41,47,322,127,327,126,345,46,340,Gia bán,OTHER
42,324,303,374,306,373,326,322,323,3.500,OTHER
43,48,291,162,299,161,317,47,309,Gia đăng ký,OTHER
44,51,263,346,279,345,297,50,281,291005480000 Mi hào án 75,OTHER
45,159,197,401,214,399,243,157,226,HÓA ĐƠN BAN HÀNG,OTHER
46,37,146,71,146,71,164,37,164,Tel:,OTHER
47,158,121,397,121,397,173,158,173,Chợ Sủi Phú Thị Gia Lâm,ADDRESS
48,186,90,373,90,373,130,186,130,MINIMART ANAN,SELLER
