1,61,700,235,700,235,721,61,721,+ Tiên mặt VND,OTHER
2,563,699,638,699,638,720,563,720,45 000,OTHER
3,60,663,182,665,182,689,59,687,Tiên thừa,OTHER
4,621,663,637,663,637,685,621,685,O,OTHER
5,62,637,264,637,264,657,62,657,Tiên khách đưa:,OTHER
6,551,633,636,633,636,657,551,657,45000,OTHER
7,61,605,224,603,225,627,62,629,Thanh Toán:,OTHER
8,550,602,633,602,633,626,550,626,45000,OTHER
9,60,562,191,559,192,587,61,590,+ Giảm giá:,OTHER
10,558,562,632,562,632,584,558,584,35 000,OTHER
11,206,519,205,546,62,544,62,517,Thành tiền:,TOTAL_COST
12,632,523,632,544,541,543,542,522,80 000,TOTAL_COST
13,555,479,628,479,628,500,555,500,10 000,OTHER
14,38,479,231,479,231,500,38,500,2 Phí vận chuyển,OTHER
15,379,478,451,478,451,499,379,499,10000,OTHER
16,308,478,325,478,325,499,308,499,1,OTHER
17,554,447,625,447,625,465,554,465,70 000,OTHER
18,38,444,219,446,218,470,38,468,1 Bạc Xiu (Vừa),OTHER
19,378,445,450,445,450,466,378,466,35 000,OTHER
20,308,444,325,444,325,468,308,468,2,OTHER
21,381,403,439,403,439,428,381,428,Đ.Giá,OTHER
22,552,402,623,402,623,427,552,427,T.TTền,OTHER
23,299,403,328,403,328,429,299,429,SL,OTHER
24,125,402,221,402,221,427,125,427,Tên món,OTHER
25,36,404,64,404,64,425,36,425,TT,OTHER
26,29,355,357,355,357,382,29,382,DELI: hương thu thị Nguyễn,OTHER
27,30,320,422,318,422,346,30,348,Khách hàng: hương thu thị Nguyễn,OTHER
28,32,286,218,286,218,310,32,310,Thu ngân: cash1,OTHER
29,596,258,608,258,608,279,596,279,O,OTHER
30,319,227,318,258,30,253,30,223,Thời gian: 08:11:20200944,TIMESTAMP
31,340,195,406,195,406,221,340,221,958,OTHER
32,242,194,282,194,282,216,242,216,Số:,OTHER
33,515,159,514,188,127,182,127,153,403 Phan Huy Ích, P.14, Q.Gò Vấp,ADDRESS
34,537,109,536,149,100,142,101,103,THE COFFEE HQUSE,SELLER
