1,66,661,311,661,311,674,66,674,CÂM DN QUÝ KHÁCH VÀ HỆN GẶP LẠI,OTHER
2,26,622,356,623,356,637,26,636,Tax invoice will be issued within same day,OTHER
3,84,599,294,601,294,616,84,614,Chỉ xuất nóa đơn trong ngày,OTHER
4,28,541,130,541,130,554,28,554,Số tham chiếu,OTHER
5,226,539,357,542,357,556,225,553,00396/00100180664,OTHER
6,28,520,231,519,231,533,28,534,Điểm tích(1.000VND.1 điểm),OTHER
7,234,500,356,502,356,515,234,513,XXXXXXXXXXXXXXIOI37,OTHER
8,30,501,163,501,163,515,30,515,ID thế khách hang,OTHER
9,94,461,291,461,291,475,94,475,(Gia đã bao gồm thuế gigt),OTHER
10,346,449,354,441,362,449,353,457,0,OTHER
11,31,441,125,442,125,456,30,455,TIỀN TRẢ LẠI,OTHER
12,309,423,357,423,357,437,309,437,32.272,OTHER
13,39,423,100,423,100,434,39,434,TIÊN MẶT,OTHER
14,309,403,356,403,356,417,309,417,32.272,OTHER
15,34,403,141,403,141,416,34,416,TIỀN KHÁCH TRÃ,OTHER
16,352,385,352,399,359,392,352,399,0,OTHER
17,34,384,163,384,163,397,34,397,TỔNG TIỀN ĐÃ GIẢM,OTHER
18,360,364,360,382,306,382,306,364,32.272,TOTAL_COST
19,199,357,199,382,31,382,31,357,TỔNG TIỀN PHẢI T.TOÁN,TOTAL_COST
20,266,333,272,333,272,338,266,338,L,OTHER
21,180,330,225,330,225,341,180,341,19.392,OTHER
22,309,328,355,328,355,342,309,342,19.392,OTHER
23,34,328,135,328,135,341,34,341,2605147006069,OTHER
24,34,307,98,309,97,323,33,321,0,606 KG,OTHER
25,35,289,317,291,317,305,34,303,Bắp cải trái tim du 11 MT 32.000/KG X,OTHER
26,183,274,225,274,225,285,183,285,12.880,OTHER
27,307,272,355,272,355,286,307,286,12.880,OTHER
28,36,271,132,272,132,285,35,284,2600088003221,OTHER
29,35,252,259,255,259,268,34,265,Rau ngót 40.000/KG X.0,322 KG,OTHER
30,255,236,271,236,271,250,255,250,SL,OTHER
31,307,234,354,232,355,247,308,249,T. Tiên,OTHER
32,174,233,227,236,226,251,173,248,Đơn gia,OTHER
33,36,232,98,234,97,248,35,246,Mặt hăng,OTHER
34,255,198,353,197,353,211,255,212,NVBH: 09015347,OTHER
35,38,199,96,199,96,210,38,210,Quây 001,OTHER
36,272,180,353,180,353,193,272,193,HĐ:00180664,OTHER
37,230,176,230,196,36,196,36,176,Ngày bán: 10/08/2020 07:36,TIMESTAMP
38,137,161,256,163,256,176,137,174,HÓA ĐƠN BAN HĂNG,OTHER
39,200,128,287,128,287,141,200,141,024.71066868-3967,OTHER
40,308,105,308,122,183,122,183,105,TP. Cẩm Phả, Quảng Minh,ADDRESS
41,146,99,146,130,38,130,38,99,VinCommerce,SELLER
42,325,85,325,102,165,102,165,85,Số 112 Thanh Mân, P Cẩm Thanh,ADDRESS
43,307,67,307,84,184,84,184,67,VM+QNH 112 Thanh Niên,ADDRESS
