1,15,1169,141,1169,141,1186,15,1186,Galaxy M21,OTHER
2,0,1135,213,1133,213,1159,0,1160,ng Triple Camera,OTHER
3,30,1075,429,1079,429,1097,29,1093,122221221122222 KẾT THÚC KHI THIXE,OTHER
4,32,1052,79,1055,77,1073,30,1070,VINID,OTHER
5,419,1055,429,1055,429,1073,419,1073,o,OTHER
6,30,1029,219,1030,219,1049,29,1047,Biên nhận thanh toán,OTHER
7,419,1029,429,1029,429,1048,419,1048,o,OTHER
8,31,1007,152,1007,152,1024,31,1024,PMH BÊN THƯ 3,OTHER
9,418,1007,429,1007,429,1024,418,1024,o,OTHER
10,32,985,97,985,97,1000,32,1000,VOUCHER,OTHER
11,206,982,222,982,222,1003,206,1003,o,OTHER
12,30,957,89,960,88,978,29,975,COUPON,OTHER
13,208,961,220,961,220,974,208,974,0,OTHER
14,30,902,159,898,161,930,32,934,VƯỢT QUÁ/THIẾU,OTHER
15,416,902,430,902,430,929,416,929,0,OTHER
16,35,875,154,875,154,892,35,892,TIẾN HỆ THỐNG,OTHER
17,418,874,427,874,427,889,418,889,o,OTHER
18,33,850,237,849,237,867,33,868,TIỀN BẮT ẤU KINH DOANH,OTHER
19,350,849,418,849,418,867,350,867,500.000,OTHER
20,30,816,114,813,116,846,32,849,Tổng Tiền,OTHER
21,415,818,425,818,425,840,415,840,0,OTHER
22,32,790,173,790,173,807,32,807,NHẬP ƠN VỊ TIÊN,OTHER
23,31,744,188,741,188,758,31,760,LAM TRÒN TIẾN MẶT,OTHER
24,410,741,422,741,422,756,410,756,0,OTHER
25,32,721,169,716,169,733,32,737,THANH TOÁN THỨA,OTHER
26,406,717,422,717,422,736,406,736,0,OTHER
27,35,675,114,675,114,690,35,690,Tổng Tiến,OTHER
28,334,673,416,673,416,687,334,687,9.009.348,OTHER
29,35,652,249,652,249,665,35,665,ví điện tử của vinid Pay,OTHER
30,360,648,416,648,416,666,360,666,20.000,OTHER
31,35,628,151,628,151,645,35,645,Thể trả trước,OTHER
32,404,628,415,628,415,642,404,642,0,OTHER
33,36,609,123,607,123,621,36,623,Thế ghi nợ,OTHER
34,400,607,414,603,417,618,404,621,0,OTHER
35,36,585,141,587,141,601,36,599,Thẻ tín dụng,OTHER
36,350,584,413,584,413,598,350,598,408.500,OTHER
37,35,563,159,563,159,580,35,580,Phiếu quả tăng,OTHER
38,401,561,411,561,411,575,401,575,o,OTHER
39,36,543,81,543,81,557,36,557,Vinid,OTHER
40,356,539,410,539,410,553,356,553,148.000,OTHER
41,35,518,213,517,213,535,35,537,Biên nhận thanh toán,OTHER
42,360,518,411,518,411,533,360,533,10.800,OTHER
43,36,499,150,498,150,512,36,513,PMH BÊN THƯ 3,OTHER
44,397,495,410,495,410,508,397,508,o,OTHER
45,239,486,326,479,329,516,242,523,t4L,OTHER
46,37,477,105,477,105,491,37,491,TIỀN MẶT,OTHER
47,347,473,407,473,407,488,347,488,443.648,OTHER
48,35,434,79,431,80,447,37,451,MÔ TÁ,OTHER
49,195,434,213,434,213,449,195,449,SL,OTHER
50,343,430,408,427,409,446,344,449,SỐ TIẾN,OTHER
51,363,414,404,414,404,423,363,423,seases,OTHER
52,38,393,175,390,173,409,39,414,Tổng thanh toán,TOTAL_COST
53,324,383,411,386,406,406,321,406,8.994.348,TOTAL_COST
54,38,376,132,373,132,387,39,390,Payoo/cosms,OTHER
55,390,371,401,367,406,378,394,383,0,OTHER
56,38,354,157,351,158,365,39,368,Phái tra vinid,OTHER
57,342,349,402,346,403,360,343,363,133.000,OTHER
58,37,333,149,329,150,347,38,351,rưng sau thuế,OTHER
59,321,327,401,324,401,342,322,345,8.861.348,OTHER
60,38,313,116,311,117,325,39,327,Tổng thuế,OTHER
61,340,306,400,306,400,320,340,320,698,080,OTHER
62,37,290,166,287,167,303,37,306,tổng trước thuế,OTHER
63,323,286,398,286,398,300,323,300,8,163.268,OTHER
64,37,248,82,248,82,266,37,266,MÔ TÀ,OTHER
65,337,242,400,242,400,260,337,260,SÔ TIỀN,OTHER
66,40,234,94,234,94,243,40,243,consect,OTHER
67,331,228,396,228,396,237,331,237,persitate,OTHER
68,113,228,314,224,314,240,113,245,nhưng poành số a thub minh,OTHER
69,37,189,293,183,294,201,37,207,NGAY THO NGONG THUNG THU NGUY,OTHER
70,37,169,264,165,262,181,37,188,NGÀY KINH DOANH : 09/08/2020,TIMESTAMP
71,41,152,156,150,156,165,41,166,TRM NVITICON,OTHER
72,40,133,149,131,149,145,40,147,NVINHOOOSSIONS,OTHER
73,40,113,96,113,96,126,40,126,0081001,OTHER
74,333,101,394,97,395,117,334,120,số can2,OTHER
75,147,52,315,43,315,60,148,68,NGÀY CHO NHANH PUS/CA,OTHER
