1,87,541,427,541,427,568,87,568,XIN CẢM ƠN QUI KHÁCH,OTHER
2,535,493,535,523,433,522,433,492,84,000đ,TOTAL_COST
3,229,494,229,521,15,519,15,492,Tổng số thanh toán,TOTAL_COST
4,503,461,534,461,534,485,503,485,0d,OTHER
5,17,455,237,459,237,483,17,479,Chiết khấu bán hàng,OTHER
6,443,422,533,422,533,446,443,446,84 000d,OTHER
7,17,417,132,423,131,447,16,442,Tổng công,OTHER
8,253,419,273,419,273,445,253,445,6,OTHER
9,308,388,367,388,367,409,308,409,7.000,OTHER
10,464,386,535,389,534,411,463,408,7.000a,OTHER
11,19,385,214,389,214,413,19,410,But lông kim FL-09,OTHER
12,395,389,407,389,407,405,395,405,O,OTHER
13,256,388,269,388,269,405,256,405,1,OTHER
14,307,354,366,354,366,375,307,375,4.000,OTHER
15,21,353,104,353,104,377,21,377,But TR1,OTHER
16,461,351,535,354,535,375,461,372,4 0000,OTHER
17,396,356,406,356,406,371,396,371,O,OTHER
18,257,355,269,355,269,371,257,371,1,OTHER
19,24,320,142,320,142,341,24,341,bút Gel-012,OTHER
20,450,319,534,319,534,340,450,340,18 0004,OTHER
21,308,319,366,319,366,341,308,341,6.000,OTHER
22,395,321,406,321,406,338,395,338,O,OTHER
23,257,320,273,320,273,340,257,340,3,OTHER
24,24,286,134,286,134,307,24,307,Bút TL 093,OTHER
25,451,286,532,286,532,304,451,304,55 0006,OTHER
26,297,285,366,285,366,306,297,306,55 000,OTHER
27,393,287,406,287,406,304,393,304,0,OTHER
28,262,286,264,303,272,295,254,294,1,OTHER
29,417,248,533,245,533,269,417,271,monhmen,OTHER
30,297,247,335,247,335,270,297,270,Om,OTHER
31,33,245,128,249,127,272,32,269,Tên hàng,OTHER
32,377,246,403,249,400,270,374,267,c,OTHER
33,234,248,262,242,267,270,239,275,si,OTHER
34,34,206,374,206,374,235,34,235,Thời gian: 16:40:27 - 14/08/2020,TIMESTAMP
35,40,179,399,179,399,203,40,203,OT 0333003328 F010033380332B,OTHER
36,42,145,239,148,239,169,42,166,Nhân viên thu ngân,OTHER
37,32,98,443,98,443,135,32,135,ĐC: 212 Đường Trần Phú - Cẩm Phả,ADDRESS
38,113,63,466,63,466,97,113,97,NHÀ SÁCH GD-TC CẨM PHẢ,SELLER
