1,86,315,301,304,302,324,87,335,XIN CẢM ƠN QUI KHACHI,OTHER
2,177,285,177,305,33,305,33,285,Tổng số thanh toán:,TOTAL_COST
3,373,277,373,293,302,293,302,277,45.000đ,TOTAL_COST
4,36,264,175,260,175,276,36,280,Chiết khái bã 1 hàng,OTHER
5,345,253,363,253,363,266,345,266,oa,OTHER
6,35,240,110,240,110,257,35,257,ng công,OTHER
7,303,230,362,230,362,244,303,244,45 0000,OTHER
8,34,220,165,215,166,232,35,237,số a4 Campus 200,OTHER
9,189,218,196,218,196,225,189,225,1,OTHER
10,212,212,256,212,256,227,212,227,45 000,OTHER
11,271,212,282,212,282,222,271,222,0,OTHER
12,306,210,360,207,361,221,307,224,45 0000,OTHER
13,39,198,102,198,102,209,39,209,Tên hàng,OTHER
14,172,193,186,190,189,202,175,205,sl,OTHER
15,211,189,235,189,235,204,211,204,Giui,OTHER
16,258,189,278,189,278,200,258,200,I,OTHER
17,286,187,358,184,359,198,287,201,monh nên,OTHER
18,266,168,266,187,37,187,37,168,Thời gian 21:18:36 - 14/08/2020,TIMESTAMP
19,44,153,272,148,272,162,44,167,01 0333303328 Fax 0333883320,OTHER
20,44,132,173,132,173,145,44,145,NHÂN VIÊN THU NGÂN,OTHER
21,300,104,300,125,38,125,38,104,ĐC: 212 Đường Trần Phú - Cẩm Phả,ADDRESS
22,318,79,318,100,90,100,90,79,NHÀ SÁCH GD-TC CẨM PHẢ,SELLER
