1,213,664,383,667,383,681,212,678,websiter virimart.com,OTHER
2,42,668,209,664,210,677,43,681,not line 02471066866,OTHER
3,82,642,342,641,342,660,82,661,CÂM ĐN QUÝ KHÁCH VÀ HIỆN GẬP LAI,OTHER
4,41,608,66,608,66,620,41,620,Tax,OTHER
5,357,605,387,605,387,616,357,616,a day,OTHER
6,97,581,320,580,320,596,97,597,chi xuất hóa đơn trong ngày,OTHER
7,101,519,316,514,316,531,101,537,(Gia đã bao gồm thuế gtgt),OTHER
8,32,501,133,498,134,515,33,518,TIẾN TRẢ LẠI,OTHER
9,336,495,386,495,386,509,336,509,15.200,OTHER
10,37,482,106,478,107,493,38,496,TIẾN MẶT,OTHER
11,334,476,383,476,383,486,334,486,80.000,OTHER
12,30,462,146,457,146,470,31,476,TIẾN KHÁCH TRẢ,OTHER
13,333,453,385,453,385,467,333,467,64.800,OTHER
14,30,441,162,435,162,449,31,455,TỔNG TIỀN Ả GIẢM,OTHER
15,367,432,376,432,376,443,367,443,0,OTHER
16,23,412,206,412,206,436,23,436,TỔNG TIỀN PHẢI T.TOÁN,TOTAL_COST
17,386,425,332,425,330,407,384,407,64.800,TOTAL_COST
18,23,379,133,375,134,389,23,393,8851932115919,OTHER
19,183,373,234,369,235,384,184,387,20.000,OTHER
20,279,369,288,369,288,384,279,384,2,OTHER
21,329,368,381,365,382,380,329,382,40.000,OTHER
22,20,357,235,348,235,364,21,374,MALL'S CHOCOLUV 135ML T20,OTHER
23,19,338,130,332,131,346,20,352,8801104900010,OTHER
24,181,330,231,327,233,342,183,345,24.800,OTHER
25,281,325,290,335,281,345,271,335,1,OTHER
26,327,325,379,323,380,337,327,339,24.800,OTHER
27,19,316,319,301,319,318,19,332,Bat nane? kem Pongta Watermelon Cay,OTHER
28,325,304,363,304,363,317,325,317,130m,OTHER
29,18,294,87,291,88,307,18,311,Mặt hàng,OTHER
30,170,286,224,284,225,301,170,304,ơn giá,OTHER
31,256,284,276,284,276,300,256,300,SL,OTHER
32,317,280,370,278,371,295,318,298,T. Tiền,OTHER
33,16,253,82,249,83,264,16,267,Quây: 001,OTHER
34,264,243,375,238,376,251,264,257,NVBH:00024146,OTHER
35,230,241,15,248,13,230,229,219,Ngày bán: 13/08/2020 21:00,TIMESTAMP
36,279,220,365,216,366,230,280,234,H:00064258,OTHER
37,124,204,252,198,253,214,125,219,HÓA ƠN BĂN HĂNG,OTHER
38,192,159,297,155,298,172,193,176,02471066366-49301,OTHER
39,8,135,126,135,126,168,8,168,VinCommerce,SELLER
40,175,129,317,129,317,155,175,155,TP. Cẩm Phả, Quảng Ninh,ADDRESS
41,160,131,160,109,328,101,327,129,Số 1060-1082 Đường Trần Phú,ADDRESS
42,165,87,322,79,322,97,166,104,VM? ANH 1060-1062 Trân Phu,OTHER
