1,20,771,423,771,423,791,20,791,Hot 1 ine: 02471066866 Website: vinmart.com,OTHER
2,73,744,373,747,373,764,73,761,CÁM DN QUÝ KHÁCH VÀ HỆN GẶP LẠI,OTHER
3,94,671,350,674,350,691,93,688,Chỉ xuất hóa đơn trong ngày,OTHER
4,265,597,429,600,429,617,265,615,00498700100045900,OTHER
5,23,599,151,596,151,615,24,617,Số tham chiếu,OTHER
6,27,574,262,572,262,590,27,592,10m tích(1.000VND:1 điểm),OTHER
7,408,574,421,574,421,591,408,591,7,OTHER
8,29,552,187,552,187,566,29,566,ID thể khách hàng,OTHER
9,277,551,426,551,426,565,277,565,XXXXXXXXXXXXXXXXI369,OTHER
10,106,502,347,501,347,519,106,520,(Giá đã bao gồm thuế gtgt),OTHER
11,30,480,145,480,145,497,30,497,TIỀN TRẢ LẠI,OTHER
12,359,479,428,479,428,496,359,496,260.600,OTHER
13,39,458,87,458,87,473,39,473,Vinid,OTHER
14,378,456,426,456,426,471,378,471,4.000,OTHER
15,39,432,117,434,117,451,39,449,TIẾN MẶT,OTHER
16,357,433,424,433,424,447,357,447,500.000,OTHER
17,33,410,163,409,163,426,33,427,TIỀN KHÁCH TRẢ,OTHER
18,358,410,425,410,425,424,358,424,243.400,OTHER
19,35,387,183,388,183,405,35,404,TỔNG TIẾN Ã GIẢN,OTHER
20,402,387,417,387,417,401,402,401,o,OTHER
21,230,386,32,384,32,354,231,356,TỔNG TIỀN PHẢI T.TOÁN,TOTAL_COST
22,356,364,423,364,423,381,356,381,243.400,OTHER
23,34,321,155,323,155,338,34,335,8934988020045,OTHER
24,200,320,265,320,265,338,200,338,243.400,OTHER
25,356,320,421,318,421,333,357,336,243.400,OTHER
26,35,298,304,298,304,315,35,315,SIMPLY DẦU ĐẬU NÀNH CAN 51 T4,OTHER
27,36,274,111,276,110,294,36,292,Mặt hãng,OTHER
28,201,275,257,275,257,293,201,293,ơn giá,OTHER
29,291,275,311,275,311,293,291,293,SL,OTHER
30,355,273,412,271,413,289,356,291,T. Tiền,OTHER
31,39,234,109,234,109,248,39,248,Quầy: 001,OTHER
32,300,232,418,228,419,245,300,249,NVBH:09024527,OTHER
33,209,233,38,232,39,205,209,207,Ngày bán: 12/08/2020,TIMESTAMP
34,318,210,410,206,411,223,319,227,H:00045900,OTHER
35,156,187,291,187,291,204,156,204,HÓA ƠN BĂN HĂNG,OTHER
36,229,148,342,147,342,164,229,165,024.71066866-49871,OTHER
37,367,144,208,142,208,120,367,122,TP.Cẩm Phả, T.Quảng Ninh,ADDRESS
38,159,151,44,150,44,117,159,118,VinCommerce,SELLER
39,364,120,208,119,209,100,364,101,Tổ 8, Khu 3B, P. Cẩm Trung,ADDRESS
40,194,80,377,76,377,93,194,98,VM ANH Tó 8 Khu 38 Câm Trung,OTHER
