1,108,800,559,793,560,820,108,826,Xin cám ơn và hen gặp lai quý khách,OTHER
2,262,760,430,757,430,785,262,788,Thu ngân: BH5,OTHER
3,386,701,639,701,639,743,386,743,Ngày: 16/08/2020 20:14:11,TIMESTAMP
4,332,651,386,651,386,678,332,678,VND,OTHER
5,22,654,215,648,216,674,23,681,Tiển khách trả:,OTHER
6,556,649,632,647,633,672,557,675,70,000,OTHER
7,16,603,162,603,162,644,16,644,Tổng cộng,TOTAL_COST
8,545,599,633,599,633,634,545,634,70,000,TOTAL_COST
9,228,579,245,579,245,602,228,602,4,OTHER
10,22,571,136,571,136,601,22,601,Tổng số,OTHER
11,547,520,618,520,618,545,547,545,13,000,OTHER
12,404,519,465,519,465,545,404,545,6,500,OTHER
13,189,519,302,517,303,541,190,543,2000,OTHER
14,41,476,523,483,523,509,41,503,291012090000 chai sting vàng 330ml NT,OTHER
15,541,440,614,442,613,467,540,464,31,000,OTHER
16,389,438,464,438,464,463,389,463,31:000,OTHER
17,213,434,308,434,308,458,213,458,GOT,OTHER
18,197,437,210,437,210,453,197,453,1,OTHER
19,50,391,571,407,570,431,50,415,8936063788284 đậu nành sấy tân việt 350g NT,OTHER
20,540,367,610,367,610,387,540,387,26,000,OTHER
21,391,359,463,362,462,386,390,383,26,000,OTHER
22,261,353,309,356,308,378,260,375,HOP,OTHER
23,201,352,213,354,210,373,198,371,1,OTHER
24,56,309,560,331,559,355,55,333,8934839125080 KDR PS bảo vệ 123 2409,OTHER
25,470,294,591,297,591,318,470,315,Thành tiển,OTHER
26,370,288,455,294,454,315,369,310,Đơn giá,OTHER
27,278,284,329,284,329,306,278,306,ĐVT,OTHER
28,221,282,257,282,257,301,221,301,SL,OTHER
29,65,268,182,280,180,302,62,290,Tên hàng,OTHER
30,198,228,500,247,498,281,196,262,HÓA ĐƠN BÁN HÀNG,OTHER
31,42,162,86,166,84,189,40,185,Tel:,OTHER
32,204,139,498,139,498,188,204,188,Chợ Sủi Phú Thị Gia Lâm,ADDRESS
33,241,101,459,123,457,144,239,122,MINIMART ANAN,OTHER
