1,46,1517,117,1522,115,1549,44,1545,Trà lại,OTHER
2,600,1516,675,1516,675,1536,600,1536,51,000,OTHER
3,49,1490,223,1490,223,1508,49,1508,Tiền khách đưa,OTHER
4,588,1473,678,1479,676,1502,587,1495,222.000,OTHER
5,40,1449,233,1449,233,1481,40,1481,Khách phải trả,TOTAL_COST
6,588,1436,679,1441,678,1467,587,1462,171,000,OTHER
7,45,1415,170,1411,171,1436,45,1441,Cniết khấu,OTHER
8,662,1404,681,1404,681,1424,662,1424,0,OTHER
9,45,1376,222,1374,223,1400,45,1402,Cộng tiên nàng,OTHER
10,589,1357,681,1364,679,1389,587,1383,171,000,OTHER
11,50,1330,60,1330,60,1343,50,1343,1,OTHER
12,609,1306,683,1310,682,1336,607,1331,15.000,OTHER
13,319,1311,387,1303,390,1329,322,1336,15.000,OTHER
14,41,1275,282,1265,283,1296,42,1307,Muối cnấm Hảo Hảo,OTHER
15,50,1227,60,1227,60,1236,50,1236,1,OTHER
16,622,1208,683,1213,681,1239,620,1234,5,000,OTHER
17,329,1207,383,1207,383,1227,329,1227,5,000,OTHER
18,45,1168,349,1159,350,1190,46,1200,Oishi tôm cay đặc biệt 40g,OTHER
19,50,1120,60,1120,60,1133,50,1133,1,OTHER
20,609,1109,685,1113,683,1139,607,1135,20.000,OTHER
21,319,1102,390,1098,391,1123,321,1128,20.000,OTHER
22,47,1065,333,1059,333,1085,47,1091,Bánh gạo One ngọt 230g,OTHER
23,612,1008,686,1008,686,1034,612,1034,58.000,OTHER
24,52,1014,62,1014,62,1023,52,1023,1,OTHER
25,327,1001,389,1001,389,1021,327,1021,58.000,OTHER
26,50,958,282,958,282,982,50,982,Hạt nêm Knorr 900g,OTHER
27,609,903,689,907,687,933,607,929,23,000,OTHER
28,327,900,389,900,389,920,327,920,23.000,OTHER
29,52,903,62,903,62,914,52,914,1,OTHER
30,51,850,419,856,419,879,50,874,Nước mắm Nam Ngư chai 500ml,OTHER
31,613,802,686,802,686,822,613,822,50,000,OTHER
32,327,797,391,797,391,817,327,817,50,000,OTHER
33,49,735,272,744,270,775,48,767,Dầu gạo Simply 1L,OTHER
34,557,690,688,690,688,716,557,716,Thành tiền,OTHER
35,314,684,405,691,402,722,311,715,Đơn giá,OTHER
36,50,679,86,679,86,701,50,701,SL,OTHER
37,51,603,143,607,141,635,50,631,Địa chỉ:,OTHER
38,52,560,326,580,324,606,50,586,Điện thoại: 03594935BS,OTHER
39,486,403,699,403,699,459,486,459,Ngày : 14-08-2020,TIMESTAMP
40,56,395,229,411,226,439,53,422,SỐ SONO5726,OTHER
41,312,270,444,276,442,310,310,303,0945984733,OTHER
