1,64,588,133,591,132,605,64,603,VELONE TO VINIART,OTHER
2,28,565,176,568,176,580,28,576,NẾU GI TRUNG THIẾN TRA ĐỂ THỊNH TONH LÀI,OTHER
3,25,548,183,551,183,565,24,562,NGUY NHI THỊ LIÊN HỆ 1900 SỊ HAN,OTHER
4,198,526,198,543,107,543,107,526,8.671.929 0,TOTAL_COST
5,82,509,82,526,15,526,15,509,Tai Quấy.,TOTAL_COST
6,165,485,194,485,194,496,165,496,20.000 i),OTHER
7,17,483,110,485,109,496,17,494,21 55 COM TO 1359 UN2,OTHER
8,164,471,194,471,194,482,164,482,50.000 ),OTHER
9,18,469,113,472,112,482,18,479,21-54 CODE TO1396 NUBISO,OTHER
10,162,456,193,456,193,467,162,467,00..202 1,OTHER
11,19,455,113,457,112,467,19,465,18:16 BIUL O01397 DUMP,OTHER
12,64,443,112,443,112,451,64,451,0013%6 Man,OTHER
13,162,441,193,441,193,453,162,453,55.500),OTHER
14,21,442,66,442,66,450,21,450,18:15 BIU C,OTHER
15,162,427,194,427,194,438,162,438,m.3% d,OTHER
16,20,425,114,427,114,438,20,436,16-11 311 1003350 1994,OTHER
17,154,407,193,407,193,418,154,418,1.24.597,OTHER
18,56,407,115,407,115,417,56,417,091391 1989,OTHER
19,22,406,61,406,61,416,22,416,16:40 BILL,OTHER
20,66,395,124,395,124,402,66,402,091333 GARENS500,OTHER
21,160,393,193,393,193,404,160,404,506..000,OTHER
22,22,392,61,392,61,402,22,402,IS:28 CODE,OTHER
23,163,380,193,380,193,390,163,390,900.000 ),OTHER
24,67,377,126,380,125,390,67,388,601392 GAIDNER,OTHER
25,23,380,58,380,58,387,23,387,15:20 COM,OTHER
26,162,367,193,364,194,374,163,377,20.000,OTHER
27,69,365,122,365,122,375,69,375,091391 GAREMID),OTHER
28,24,365,59,365,59,372,24,372,11:43 CUDE,OTHER
29,70,353,121,353,121,360,70,360,001390 GRAENASS,OTHER
30,165,351,193,351,193,362,165,362,40.000,OTHER
31,24,350,61,350,61,360,24,360,11.35 cone,OTHER
32,71,339,115,339,115,346,71,346,681389 BINH,OTHER
33,159,338,193,336,194,347,160,349,531.945 ),OTHER
34,24,336,62,336,62,346,24,346,10:55 BILL,OTHER
35,154,325,193,322,194,334,155,336,15.70,OTHER
36,69,323,115,324,115,334,69,333,091566 BUNH,OTHER
37,26,322,61,322,61,332,26,332,10:35 BILL,OTHER
38,153,311,193,308,194,319,153,322,1.201,OTHER
39,62,312,114,312,114,319,62,319,091387 DUNNFT,OTHER
40,27,311,63,311,63,318,27,318,10:31 BILL,OTHER
41,160,297,192,294,193,305,161,308,m.ws,OTHER
42,69,296,114,297,114,306,69,304,001396 DAMP,OTHER
43,28,296,61,296,61,303,28,303,63:33 BIU,OTHER
44,163,283,192,283,192,294,163,294,39.617 D,OTHER
45,60,281,117,283,117,293,59,291,00134 BINH,OTHER
46,27,281,64,281,64,291,27,291,03,OTHER
47,164,265,193,265,193,276,164,276,20.000,OTHER
48,66,263,125,266,124,276,66,273,001822 minned,OTHER
49,28,265,62,265,62,272,28,272,06:51 COM,OTHER
50,30,252,64,252,64,259,30,259,NHINH CÔNG,OTHER
51,148,239,193,235,194,246,149,250,3.01.,OTHER
52,28,216,138,218,138,229,28,227,Ngày 12-08-2020,OTHER
53,159,205,194,205,194,216,159,216,17.00.00,OTHER
54,30,204,144,204,144,214,30,214,Một nim tìm một nam,OTHER
55,196,188,196,202,127,202,127,188,12/08/2020 22:02:44,TIMESTAMP
56,66,187,66,199,26,199,26,187,THỜI GIAN,TIMESTAMP
57,50,167,174,171,174,184,50,181,TỔNG KẾT GINO DỊCH,OTHER
58,71,149,152,150,152,164,71,163,MOS AMPERMAN,OTHER
59,157,115,193,115,193,125,157,125,MAN,OTHER
60,31,112,69,112,69,123,31,123,NGIONG,OTHER
61,198,100,198,113,107,113,107,100,SỐ 1060-1062 TRẦN PHÚ. P.C,ADDRESS
62,60,99,60,110,26,110,26,99,ĐỊA CHỈ,ADDRESS
63,170,89,191,89,191,97,170,97,HIN,OTHER
64,69,79,69,98,24,98,24,79,TEN DAI LY:,SELLER
